"expt.id","cell.line","well","colony","uid","paired","time","time.units","drug1","drug1.conc","drug1.units","rate"
"20130401","PC9","C02","B","20130401_PC9_C02_B","Yes",-72,"h","erlotinib",3e-06,"M",-0.0240355793174593
"20130401","PC9","C02","C","20130401_PC9_C02_C","Yes",-72,"h","erlotinib",3e-06,"M",-0.00515210499665365
"20130401","PC9","C02","D","20130401_PC9_C02_D","Yes",-72,"h","erlotinib",3e-06,"M",-0.00412662972383276
"20130401","PC9","C02","E","20130401_PC9_C02_E","Yes",-72,"h","erlotinib",3e-06,"M",-0.000914384822125887
"20130401","PC9","C02","F","20130401_PC9_C02_F","Yes",-72,"h","erlotinib",3e-06,"M",-0.0174679505975778
"20130401","PC9","C04","B","20130401_PC9_C04_B","Yes",-72,"h","erlotinib",3e-06,"M",-0.00891475467180347
"20130401","PC9","C04","C","20130401_PC9_C04_C","Yes",-72,"h","erlotinib",3e-06,"M",0.00139736295645401
"20130401","PC9","C06","A","20130401_PC9_C06_A","Yes",-72,"h","erlotinib",3e-06,"M",0.0020255119914812
"20130401","PC9","C06","B","20130401_PC9_C06_B","Yes",-72,"h","erlotinib",3e-06,"M",-0.0114552953033753
"20130401","PC9","C06","C","20130401_PC9_C06_C","Yes",-72,"h","erlotinib",3e-06,"M",-0.0092612710280322
"20130401","PC9","C06","D","20130401_PC9_C06_D","Yes",-72,"h","erlotinib",3e-06,"M",-0.00673947933500269
"20130401","PC9","C06","E","20130401_PC9_C06_E","Yes",-72,"h","erlotinib",3e-06,"M",-0.00974969491103605
"20130401","PC9","C06","F","20130401_PC9_C06_F","Yes",-72,"h","erlotinib",3e-06,"M",-0.0151478282236767
"20130401","PC9","C06","G","20130401_PC9_C06_G","Yes",-72,"h","erlotinib",3e-06,"M",-0.0109193263375356
"20130401","PC9","C06","H","20130401_PC9_C06_H","Yes",-72,"h","erlotinib",3e-06,"M",-0.00308531930483443
"20130401","PC9","C06","I","20130401_PC9_C06_I","Yes",-72,"h","erlotinib",3e-06,"M",-0.0126495071963112
"20130401","PC9","C09","A","20130401_PC9_C09_A","Yes",-72,"h","erlotinib",3e-06,"M",-0.0160891790921835
"20130401","PC9","C09","B","20130401_PC9_C09_B","Yes",-72,"h","erlotinib",3e-06,"M",-0.0164688454893444
"20130401","PC9","C09","C","20130401_PC9_C09_C","Yes",-72,"h","erlotinib",3e-06,"M",-0.0199410829300941
"20130401","PC9","C09","D","20130401_PC9_C09_D","Yes",-72,"h","erlotinib",3e-06,"M",-0.0133525099746015
"20130401","PC9","C09","E","20130401_PC9_C09_E","Yes",-72,"h","erlotinib",3e-06,"M",-0.0123477277366155
"20130401","PC9","C09","F","20130401_PC9_C09_F","Yes",-72,"h","erlotinib",3e-06,"M",-0.0144460811404565
"20130401","PC9","C10","A","20130401_PC9_C10_A","Yes",-72,"h","erlotinib",3e-06,"M",-0.00131595033946022
"20130401","PC9","C10","B","20130401_PC9_C10_B","Yes",-72,"h","erlotinib",3e-06,"M",0.00376413223583713
"20130401","PC9","C10","C","20130401_PC9_C10_C","Yes",-72,"h","erlotinib",3e-06,"M",-0.00989917265775637
"20130401","PC9","C10","D","20130401_PC9_C10_D","Yes",-72,"h","erlotinib",3e-06,"M",0.00216972358669993
"20130401","PC9","C10","F","20130401_PC9_C10_F","Yes",-72,"h","erlotinib",3e-06,"M",-0.00458233273014848
"20130401","PC9","C10","G","20130401_PC9_C10_G","Yes",-72,"h","erlotinib",3e-06,"M",-0.000251873465763749
"20130401","PC9","C10","H","20130401_PC9_C10_H","Yes",-72,"h","erlotinib",3e-06,"M",-0.00972722737296435
"20130401","PC9","D02","A","20130401_PC9_D02_A","Yes",-72,"h","erlotinib",3e-06,"M",0.00116389640825988
"20130401","PC9","D02","B","20130401_PC9_D02_B","Yes",-72,"h","erlotinib",3e-06,"M",-0.00896582748106379
"20130401","PC9","D02","C","20130401_PC9_D02_C","Yes",-72,"h","erlotinib",3e-06,"M",-0.0102610676752978
"20130401","PC9","D02","D","20130401_PC9_D02_D","Yes",-72,"h","erlotinib",3e-06,"M",-0.00726828406538139
"20130401","PC9","D04","A","20130401_PC9_D04_A","Yes",-72,"h","erlotinib",3e-06,"M",-0.00376714051520932
"20130401","PC9","D04","B","20130401_PC9_D04_B","Yes",-72,"h","erlotinib",3e-06,"M",0.00658890811228354
"20130401","PC9","D04","C","20130401_PC9_D04_C","Yes",-72,"h","erlotinib",3e-06,"M",0.0131101042096963
"20130401","PC9","D05","B","20130401_PC9_D05_B","Yes",-72,"h","erlotinib",3e-06,"M",-0.00445032377654158
"20130401","PC9","D05","C","20130401_PC9_D05_C","Yes",-72,"h","erlotinib",3e-06,"M",-0.0131021403887303
"20130401","PC9","D05","D","20130401_PC9_D05_D","Yes",-72,"h","erlotinib",3e-06,"M",-0.0328315440559573
"20130401","PC9","D08","A","20130401_PC9_D08_A","Yes",-72,"h","erlotinib",3e-06,"M",-0.00647337449708529
"20130401","PC9","D08","B","20130401_PC9_D08_B","Yes",-72,"h","erlotinib",3e-06,"M",-0.0177182541798736
"20130401","PC9","D08","C","20130401_PC9_D08_C","Yes",-72,"h","erlotinib",3e-06,"M",-0.0135667650684218
"20130401","PC9","D08","D","20130401_PC9_D08_D","Yes",-72,"h","erlotinib",3e-06,"M",-0.0124792816867784
"20130401","PC9","D09","A","20130401_PC9_D09_A","Yes",-72,"h","erlotinib",3e-06,"M",0.00428532500005723
"20130401","PC9","D09","B","20130401_PC9_D09_B","Yes",-72,"h","erlotinib",3e-06,"M",-0.0171319012619253
"20130401","PC9","D09","C","20130401_PC9_D09_C","Yes",-72,"h","erlotinib",3e-06,"M",-0.0123517500938874
"20130501","H1650","D07","A","20130501_H1650_D07_A","No",0,"h","erlotinib",3e-06,"M",0.0222168453984211
"20130501","H1650","D07","B","20130501_H1650_D07_B","No",0,"h","erlotinib",3e-06,"M",0.0243376446215137
"20130501","H1650","D07","C","20130501_H1650_D07_C","No",0,"h","erlotinib",3e-06,"M",0.0140772184006749
"20130501","H1650","D07","D","20130501_H1650_D07_D","No",0,"h","erlotinib",3e-06,"M",0.0124859874838307
"20130501","H1650","D07","E","20130501_H1650_D07_E","No",0,"h","erlotinib",3e-06,"M",0.0180127972164821
"20130501","H1650","D07","F","20130501_H1650_D07_F","No",0,"h","erlotinib",3e-06,"M",0.0246585138819082
"20130501","H1650","D07","G","20130501_H1650_D07_G","No",0,"h","erlotinib",3e-06,"M",0.0196711709498604
"20130501","H1650","D07","H","20130501_H1650_D07_H","No",0,"h","erlotinib",3e-06,"M",0.0242829811475861
"20130501","H1650","D07","I","20130501_H1650_D07_I","No",0,"h","erlotinib",3e-06,"M",0.015823472235613
"20130501","H1650","D07","J","20130501_H1650_D07_J","No",0,"h","erlotinib",3e-06,"M",0.0215382483966645
"20130501","H1650","D10","A","20130501_H1650_D10_A","No",0,"h","erlotinib",3e-06,"M",0.0164301752303767
"20130501","H1650","D10","B","20130501_H1650_D10_B","No",0,"h","erlotinib",3e-06,"M",0.0195169544867208
"20130501","H1650","D10","C","20130501_H1650_D10_C","No",0,"h","erlotinib",3e-06,"M",0.0133971104565917
"20130501","H1650","D10","D","20130501_H1650_D10_D","No",0,"h","erlotinib",3e-06,"M",0.00679867884466217
"20130501","H1650","D10","E","20130501_H1650_D10_E","No",0,"h","erlotinib",3e-06,"M",0.00226174371274405
"20130501","H1650","D10","G","20130501_H1650_D10_G","No",0,"h","erlotinib",3e-06,"M",0.0244818191775708
"20130501","H1650","D10","H","20130501_H1650_D10_H","No",0,"h","erlotinib",3e-06,"M",0.0207450611254557
"20130501","H1650","D10","I","20130501_H1650_D10_I","No",0,"h","erlotinib",3e-06,"M",0.0260818848964643
"20130501","H1650","E02","A","20130501_H1650_E02_A","No",0,"h","erlotinib",3e-06,"M",0.0169261543708318
"20130501","H1650","E02","B","20130501_H1650_E02_B","No",0,"h","erlotinib",3e-06,"M",0.0194459009997997
"20130501","H1650","E02","C","20130501_H1650_E02_C","No",0,"h","erlotinib",3e-06,"M",0.021619820417871
"20130501","H1650","E02","D","20130501_H1650_E02_D","No",0,"h","erlotinib",3e-06,"M",0.0192429538799509
"20130501","H1650","E02","E","20130501_H1650_E02_E","No",0,"h","erlotinib",3e-06,"M",0.0102689355917956
"20130501","H1650","E02","F","20130501_H1650_E02_F","No",0,"h","erlotinib",3e-06,"M",0.0140867574330872
"20130501","H1650","E02","G","20130501_H1650_E02_G","No",0,"h","erlotinib",3e-06,"M",0.0139721669619378
"20130501","H1650","E02","H","20130501_H1650_E02_H","No",0,"h","erlotinib",3e-06,"M",0.0159387100456934
"20130501","H1650","E03","A","20130501_H1650_E03_A","No",0,"h","erlotinib",3e-06,"M",0.0206038225367799
"20130501","H1650","E03","B","20130501_H1650_E03_B","No",0,"h","erlotinib",3e-06,"M",0.0169918419125861
"20130501","H1650","E03","C","20130501_H1650_E03_C","No",0,"h","erlotinib",3e-06,"M",0.0165491550841957
"20130501","H1650","E03","D","20130501_H1650_E03_D","No",0,"h","erlotinib",3e-06,"M",-0.0153857144783656
"20130501","H1650","E03","E","20130501_H1650_E03_E","No",0,"h","erlotinib",3e-06,"M",0.0114492500500038
"20130501","H1650","E03","F","20130501_H1650_E03_F","No",0,"h","erlotinib",3e-06,"M",0.0199226034120288
"20130501","H1650","E03","G","20130501_H1650_E03_G","No",0,"h","erlotinib",3e-06,"M",0.0102515448067896
"20130501","H1650","E04","A","20130501_H1650_E04_A","No",0,"h","erlotinib",3e-06,"M",0.0196221833041043
"20130501","H1650","E04","B","20130501_H1650_E04_B","No",0,"h","erlotinib",3e-06,"M",0.0211182697135239
"20130501","H1650","E04","C","20130501_H1650_E04_C","No",0,"h","erlotinib",3e-06,"M",0.0230724261670421
"20130501","H1650","E04","D","20130501_H1650_E04_D","No",0,"h","erlotinib",3e-06,"M",-0.0204453774817022
"20130501","H1650","E04","E","20130501_H1650_E04_E","No",0,"h","erlotinib",3e-06,"M",-0.00347037505901975
"20130501","H1650","E04","F","20130501_H1650_E04_F","No",0,"h","erlotinib",3e-06,"M",0.0116698101036978
"20130501","H1650","E04","G","20130501_H1650_E04_G","No",0,"h","erlotinib",3e-06,"M",0.0121598123214871
"20130501","H1650","E04","H","20130501_H1650_E04_H","No",0,"h","erlotinib",3e-06,"M",0.0147042320890882
"20130501","H1650","E04","I","20130501_H1650_E04_I","No",0,"h","erlotinib",3e-06,"M",0.0147522075915626
"20130501","H1650","E05","A","20130501_H1650_E05_A","No",0,"h","erlotinib",3e-06,"M",0.0173843804336734
"20130501","H1650","E05","B","20130501_H1650_E05_B","No",0,"h","erlotinib",3e-06,"M",-0.0090413541726763
"20130501","H1650","E06","A","20130501_H1650_E06_A","No",0,"h","erlotinib",3e-06,"M",0.0203663135138657
"20130501","H1650","E06","B","20130501_H1650_E06_B","No",0,"h","erlotinib",3e-06,"M",0.0219130314350181
"20130501","H1650","E06","C","20130501_H1650_E06_C","No",0,"h","erlotinib",3e-06,"M",0.0101690524641082
"20130501","H1650","E06","D","20130501_H1650_E06_D","No",0,"h","erlotinib",3e-06,"M",0.0193546568792537
"20130501","H1650","E06","E","20130501_H1650_E06_E","No",0,"h","erlotinib",3e-06,"M",0.0213768405249323
"20130501","H1650","E07","A","20130501_H1650_E07_A","No",0,"h","erlotinib",3e-06,"M",0.0128784503674633
"20130501","H1650","E07","B","20130501_H1650_E07_B","No",0,"h","erlotinib",3e-06,"M",0.0148798022872663
"20130501","H1650","E07","C","20130501_H1650_E07_C","No",0,"h","erlotinib",3e-06,"M",0.0126610408398236
"20130501","H1650","E07","D","20130501_H1650_E07_D","No",0,"h","erlotinib",3e-06,"M",0.0266339752999117
"20130501","H1650","E07","E","20130501_H1650_E07_E","No",0,"h","erlotinib",3e-06,"M",0.0234838767000234
"20130501","H1650","E08","A","20130501_H1650_E08_A","No",0,"h","erlotinib",3e-06,"M",0.0207886844237109
"20130501","H1650","E08","B","20130501_H1650_E08_B","No",0,"h","erlotinib",3e-06,"M",0.00690775632909151
"20130501","H1650","E08","C","20130501_H1650_E08_C","No",0,"h","erlotinib",3e-06,"M",0.0213343510197251
"20130501","H1650","E08","D","20130501_H1650_E08_D","No",0,"h","erlotinib",3e-06,"M",0.00828344732639135
"20130501","H1650","E08","E","20130501_H1650_E08_E","No",0,"h","erlotinib",3e-06,"M",0.012366333454192
"20130501","H1650","E08","F","20130501_H1650_E08_F","No",0,"h","erlotinib",3e-06,"M",0.0269086766337708
"20130501","H1650","E08","G","20130501_H1650_E08_G","No",0,"h","erlotinib",3e-06,"M",0.0220113350926844
"20130501","H1650","E08","H","20130501_H1650_E08_H","No",0,"h","erlotinib",3e-06,"M",0.00518081212747644
"20130501","H1650","E09","A","20130501_H1650_E09_A","No",0,"h","erlotinib",3e-06,"M",0.00968633821300009
"20130501","H1650","E09","B","20130501_H1650_E09_B","No",0,"h","erlotinib",3e-06,"M",0.0168712156143615
"20130501","H1650","E09","C","20130501_H1650_E09_C","No",0,"h","erlotinib",3e-06,"M",0.02035161103287
"20130501","H1650","E09","D","20130501_H1650_E09_D","No",0,"h","erlotinib",3e-06,"M",0.0129362364759641
"20130501","H1650","E10","A","20130501_H1650_E10_A","No",0,"h","erlotinib",3e-06,"M",0.00347972937918328
"20130501","H1650","E10","B","20130501_H1650_E10_B","No",0,"h","erlotinib",3e-06,"M",0.00793055323414723
"20130501","H1650","E10","C","20130501_H1650_E10_C","No",0,"h","erlotinib",3e-06,"M",0.0213899450668496
"20130501","H1650","E10","D","20130501_H1650_E10_D","No",0,"h","erlotinib",3e-06,"M",0.0144063709487833
"20130501","H1650","E11","A","20130501_H1650_E11_A","No",0,"h","erlotinib",3e-06,"M",0.0211426205464684
"20130501","H1650","E11","B","20130501_H1650_E11_B","No",0,"h","erlotinib",3e-06,"M",0.0111514809688484
"20130501","H1650","E11","C","20130501_H1650_E11_C","No",0,"h","erlotinib",3e-06,"M",0.016745699756829
"20130501","H1650","E11","D","20130501_H1650_E11_D","No",0,"h","erlotinib",3e-06,"M",0.0216783558760995
"20130501","H1650","E11","E","20130501_H1650_E11_E","No",0,"h","erlotinib",3e-06,"M",0.0100886543132214
"20130501","H1650","F03","A","20130501_H1650_F03_A","No",0,"h","control",0,"M",0.0211426205464684
"20130501","H1650","F03","B","20130501_H1650_F03_B","No",0,"h","control",0,"M",0.0111514809688484
"20130501","H1650","F03","C","20130501_H1650_F03_C","No",0,"h","control",0,"M",0.016745699756829
"20130501","H1650","F03","D","20130501_H1650_F03_D","No",0,"h","control",0,"M",0.0216783558760995
"20130501","H1650","F03","E","20130501_H1650_F03_E","No",0,"h","control",0,"M",0.0100886543132214
"20130501","H1650","F04","A","20130501_H1650_F04_A","No",0,"h","control",0,"M",0.0312461817588381
"20130501","H1650","F04","B","20130501_H1650_F04_B","No",0,"h","control",0,"M",0.0259926212443234
"20130501","H1650","F04","C","20130501_H1650_F04_C","No",0,"h","control",0,"M",0.0300823125567874
"20130501","H1650","F04","D","20130501_H1650_F04_D","No",0,"h","control",0,"M",0.0110230294068265
"20130501","H1650","F04","E","20130501_H1650_F04_E","No",0,"h","control",0,"M",0.0119904000520979
"20130501","H1650","F05","A","20130501_H1650_F05_A","No",0,"h","control",0,"M",0.014111780397686
"20130501","H1650","F05","B","20130501_H1650_F05_B","No",0,"h","control",0,"M",0.0229544516213152
"20130501","H1650","F05","C","20130501_H1650_F05_C","No",0,"h","control",0,"M",0.00654646837189825
"20130501","H1650","F06","A","20130501_H1650_F06_A","No",0,"h","control",0,"M",0.0250599387097424
"20130501","H1650","F06","B","20130501_H1650_F06_B","No",0,"h","control",0,"M",0.0240301608553334
"20130501","H1650","F06","C","20130501_H1650_F06_C","No",0,"h","control",0,"M",0.0189056143169861
"20130501","H1650","F06","D","20130501_H1650_F06_D","No",0,"h","control",0,"M",0.00187867214697236
"20130501","H1650","F06","E","20130501_H1650_F06_E","No",0,"h","control",0,"M",0.0198897508711056
"20130501","H1650","F07","A","20130501_H1650_F07_A","No",0,"h","control",0,"M",0.0233138292003288
"20130501","H1650","F07","B","20130501_H1650_F07_B","No",0,"h","control",0,"M",0.0156921330826072
"20130501","H1650","F08","A","20130501_H1650_F08_A","No",0,"h","control",0,"M",0.019870824599632
"20130501","H1650","F08","B","20130501_H1650_F08_B","No",0,"h","control",0,"M",0.0227463205060227
"20130501","H1650","F08","C","20130501_H1650_F08_C","No",0,"h","control",0,"M",0.0246310477874393
"20130501","H1650","F08","D","20130501_H1650_F08_D","No",0,"h","control",0,"M",0.0162398786998824
"20130501","H1650","F08","E","20130501_H1650_F08_E","No",0,"h","control",0,"M",0.00896692127109091
"20130501","H1650","F09","A","20130501_H1650_F09_A","No",0,"h","control",0,"M",0.0278323577411569
"20130501","H1650","F09","B","20130501_H1650_F09_B","No",0,"h","control",0,"M",0.0180838612917273
"20130501","H1650","F09","C","20130501_H1650_F09_C","No",0,"h","control",0,"M",0.0262140050832104
"20130501","H1650","F09","D","20130501_H1650_F09_D","No",0,"h","control",0,"M",0.0195167411925326
"20130501","H1650","F09","E","20130501_H1650_F09_E","No",0,"h","control",0,"M",0.00880091500215729
"20130501","H1650","F10","A","20130501_H1650_F10_A","No",0,"h","control",0,"M",0.0166432402890678
"20130501","H1650","F10","B","20130501_H1650_F10_B","No",0,"h","control",0,"M",0.0115303387380042
"20130501","H1650","F10","C","20130501_H1650_F10_C","No",0,"h","control",0,"M",0.0126563757137075
"20130501","H1650","F10","D","20130501_H1650_F10_D","No",0,"h","control",0,"M",0.0222747007349151
"20130501","H1650","F10","E","20130501_H1650_F10_E","No",0,"h","control",0,"M",0.0122914178585035
"20130501","H1650","F10","F","20130501_H1650_F10_F","No",0,"h","control",0,"M",0.025714565105901
"20130501","H1650","F11","A","20130501_H1650_F11_A","No",0,"h","control",0,"M",0.0234736154316933
"20130501","H1650","F11","B","20130501_H1650_F11_B","No",0,"h","control",0,"M",-0.0279019617330756
"20130501","H1650","F11","C","20130501_H1650_F11_C","No",0,"h","control",0,"M",0.00865915932001346
"20130501","H1650","F11","D","20130501_H1650_F11_D","No",0,"h","control",0,"M",0.0184845903935414
"20130606","HCC827","C06","A","20130606_HCC827_C06_A","No",0,"h","erlotinib",3e-06,"M",-0.0022779099587471
"20130606","HCC827","C06","B","20130606_HCC827_C06_B","No",0,"h","erlotinib",3e-06,"M",-0.00468039239874118
"20130606","HCC827","C06","C","20130606_HCC827_C06_C","No",0,"h","erlotinib",3e-06,"M",-0.00850233415393701
"20130606","HCC827","C06","D","20130606_HCC827_C06_D","No",0,"h","erlotinib",3e-06,"M",-0.0029065225516018
"20130606","HCC827","C11","A","20130606_HCC827_C11_A","No",0,"h","erlotinib",3e-06,"M",-0.00232888694842872
"20130606","HCC827","C11","B","20130606_HCC827_C11_B","No",0,"h","erlotinib",3e-06,"M",-0.00805970758607733
"20130606","HCC827","D05","A","20130606_HCC827_D05_A","No",0,"h","erlotinib",3e-06,"M",-0.000181436307245798
"20130606","HCC827","D05","B","20130606_HCC827_D05_B","No",0,"h","erlotinib",3e-06,"M",-0.010092386930815
"20130606","HCC827","D05","C","20130606_HCC827_D05_C","No",0,"h","erlotinib",3e-06,"M",-0.00738821381697627
"20130606","HCC827","D05","D","20130606_HCC827_D05_D","No",0,"h","erlotinib",3e-06,"M",-0.00512571952319992
"20130606","HCC827","D06","A","20130606_HCC827_D06_A","No",0,"h","erlotinib",3e-06,"M",0.000769430371561321
"20130606","HCC827","D06","B","20130606_HCC827_D06_B","No",0,"h","erlotinib",3e-06,"M",0.000718809770494796
"20130606","HCC827","D06","C","20130606_HCC827_D06_C","No",0,"h","erlotinib",3e-06,"M",-0.00495935093310563
"20130606","HCC827","D06","D","20130606_HCC827_D06_D","No",0,"h","erlotinib",3e-06,"M",-0.00615090341121339
"20130606","HCC827","D06","E","20130606_HCC827_D06_E","No",0,"h","erlotinib",3e-06,"M",-0.00858406288743314
"20130606","HCC827","D06","F","20130606_HCC827_D06_F","No",0,"h","erlotinib",3e-06,"M",-0.0033792680869422
"20130606","HCC827","D07","A","20130606_HCC827_D07_A","No",0,"h","erlotinib",3e-06,"M",0.000169739211108173
"20130606","HCC827","D07","B","20130606_HCC827_D07_B","No",0,"h","erlotinib",3e-06,"M",-0.00124011879329869
"20130606","HCC827","D07","C","20130606_HCC827_D07_C","No",0,"h","erlotinib",3e-06,"M",0.000843547703280385
"20130606","HCC827","D07","D","20130606_HCC827_D07_D","No",0,"h","erlotinib",3e-06,"M",-0.00678014287548206
"20130606","HCC827","D07","E","20130606_HCC827_D07_E","No",0,"h","erlotinib",3e-06,"M",-0.000863747442835272
"20130606","HCC827","D07","F","20130606_HCC827_D07_F","No",0,"h","erlotinib",3e-06,"M",-0.00724294081528435
"20130606","HCC827","D08","A","20130606_HCC827_D08_A","No",0,"h","erlotinib",3e-06,"M",-0.00698170979497983
"20130606","HCC827","D08","B","20130606_HCC827_D08_B","No",0,"h","erlotinib",3e-06,"M",-0.00619505467828708
"20130606","HCC827","D08","C","20130606_HCC827_D08_C","No",0,"h","erlotinib",3e-06,"M",-0.00671826903984554
"20130606","HCC827","D08","D","20130606_HCC827_D08_D","No",0,"h","erlotinib",3e-06,"M",-0.0102924642831123
"20130606","HCC827","D08","E","20130606_HCC827_D08_E","No",0,"h","erlotinib",3e-06,"M",-0.00583679953754982
"20130606","HCC827","D09","A","20130606_HCC827_D09_A","No",0,"h","erlotinib",3e-06,"M",-0.00358828896197995
"20130606","HCC827","D09","B","20130606_HCC827_D09_B","No",0,"h","erlotinib",3e-06,"M",-0.00695072525500064
"20130606","HCC827","D09","C","20130606_HCC827_D09_C","No",0,"h","erlotinib",3e-06,"M",-0.00061748806996498
"20130606","HCC827","D09","D","20130606_HCC827_D09_D","No",0,"h","erlotinib",3e-06,"M",-0.0037154998086647
"20130606","HCC827","D09","E","20130606_HCC827_D09_E","No",0,"h","erlotinib",3e-06,"M",-0.0203305697182289
"20130606","HCC827","D09","F","20130606_HCC827_D09_F","No",0,"h","erlotinib",3e-06,"M",-0.00515124943268139
"20130606","HCC827","D09","G","20130606_HCC827_D09_G","No",0,"h","erlotinib",3e-06,"M",-0.00193335654602981
"20130606","HCC827","D09","H","20130606_HCC827_D09_H","No",0,"h","erlotinib",3e-06,"M",0.00523402596124269
"20130606","HCC827","D11","A","20130606_HCC827_D11_A","No",0,"h","erlotinib",3e-06,"M",0.0123167774669152
"20130606","HCC827","D11","B","20130606_HCC827_D11_B","No",0,"h","erlotinib",3e-06,"M",0.00857707258120412
"20130606","HCC827","D11","C","20130606_HCC827_D11_C","No",0,"h","erlotinib",3e-06,"M",-0.00258883653258695
"20130606","HCC827","D11","D","20130606_HCC827_D11_D","No",0,"h","erlotinib",3e-06,"M",-0.00519693581934188
"20130606","HCC827","D11","E","20130606_HCC827_D11_E","No",0,"h","erlotinib",3e-06,"M",0.000536361966235749
"20130606","HCC827","D11","F","20130606_HCC827_D11_F","No",0,"h","erlotinib",3e-06,"M",-0.00355812296338503
"20130606","HCC827","D11","G","20130606_HCC827_D11_G","No",0,"h","erlotinib",3e-06,"M",0.00362774117018763
"20130606","HCC827","D11","H","20130606_HCC827_D11_H","No",0,"h","erlotinib",3e-06,"M",-0.00592787725662433
"20130606","HCC827","D11","I","20130606_HCC827_D11_I","No",0,"h","erlotinib",3e-06,"M",-0.00879992968626265
"20130606","HCC827","D11","J","20130606_HCC827_D11_J","No",0,"h","erlotinib",3e-06,"M",-0.0092374261828939
"20130606","HCC827","D11","K","20130606_HCC827_D11_K","No",0,"h","erlotinib",3e-06,"M",-0.00836786953866491
"20130606","HCC827","C04","A","20130606_HCC827_C04_A","No",0,"h","erlotinib",3e-06,"M",-0.00798765015545755
"20130606","HCC827","C04","B","20130606_HCC827_C04_B","No",0,"h","erlotinib",3e-06,"M",-0.00706381630450559
"20130606","HCC827","C04","C","20130606_HCC827_C04_C","No",0,"h","erlotinib",3e-06,"M",0.004345137693361
"20130606","HCC827","C04","D","20130606_HCC827_C04_D","No",0,"h","erlotinib",3e-06,"M",0.00140121625176091
"20130606","HCC827","C04","E","20130606_HCC827_C04_E","No",0,"h","erlotinib",3e-06,"M",-0.0184601506785854
"20130606","HCC827","C04","F","20130606_HCC827_C04_F","No",0,"h","erlotinib",3e-06,"M",0.000243006999804006
"20130606","HCC827","C04","G","20130606_HCC827_C04_G","No",0,"h","erlotinib",3e-06,"M",-0.0179504705043373
"20130606","HCC827","C04","H","20130606_HCC827_C04_H","No",0,"h","erlotinib",3e-06,"M",-0.0111719733498361
"20130606","HCC827","C04","I","20130606_HCC827_C04_I","No",0,"h","erlotinib",3e-06,"M",-0.0154025256653038
"20130606","HCC827","C04","J","20130606_HCC827_C04_J","No",0,"h","erlotinib",3e-06,"M",-0.00617644466320309
"20130606","HCC827","C04","K","20130606_HCC827_C04_K","No",0,"h","erlotinib",3e-06,"M",-0.00199409750294681
"20130606","HCC827","C04","L","20130606_HCC827_C04_L","No",0,"h","erlotinib",3e-06,"M",-0.00461035648495958
"20130606","HCC827","C04","M","20130606_HCC827_C04_M","No",0,"h","erlotinib",3e-06,"M",-0.00528976531778873
"20130606","HCC827","C04","N","20130606_HCC827_C04_N","No",0,"h","erlotinib",3e-06,"M",-0.00350490389224247
"20130606","HCC827","C04","O","20130606_HCC827_C04_O","No",0,"h","erlotinib",3e-06,"M",-0.0112033777510421
"20130606","HCC827","C04","P","20130606_HCC827_C04_P","No",0,"h","erlotinib",3e-06,"M",0.000911949333277718
"20130606","HCC827","C05","A","20130606_HCC827_C05_A","No",0,"h","erlotinib",3e-06,"M",-0.0090855679578842
"20130606","HCC827","C05","B","20130606_HCC827_C05_B","No",0,"h","erlotinib",3e-06,"M",0.00334421832871896
"20130606","HCC827","C05","C","20130606_HCC827_C05_C","No",0,"h","erlotinib",3e-06,"M",-0.0139671385490926
"20130606","HCC827","C05","D","20130606_HCC827_C05_D","No",0,"h","erlotinib",3e-06,"M",-0.00588002626500669
"20130606","HCC827","C05","E","20130606_HCC827_C05_E","No",0,"h","erlotinib",3e-06,"M",-0.0107456418457273
"20130606","HCC827","C05","F","20130606_HCC827_C05_F","No",0,"h","erlotinib",3e-06,"M",-0.00554734237126484
"20130606","HCC827","C05","G","20130606_HCC827_C05_G","No",0,"h","erlotinib",3e-06,"M",0.0019804545988397
"20130606","HCC827","C05","H","20130606_HCC827_C05_H","No",0,"h","erlotinib",3e-06,"M",-0.00808294790631939
"20130606","HCC827","C05","I","20130606_HCC827_C05_I","No",0,"h","erlotinib",3e-06,"M",-0.00607572478215113
"20130606","HCC827","C05","J","20130606_HCC827_C05_J","No",0,"h","erlotinib",3e-06,"M",-0.00723164431900441
"20130606","HCC827","E02","A","20130606_HCC827_E02_A","No",0,"h","control",0,"M",0.0389532103308441
"20130606","HCC827","E02","B","20130606_HCC827_E02_B","No",0,"h","control",0,"M",0.0509348866061028
"20130606","HCC827","E02","C","20130606_HCC827_E02_C","No",0,"h","control",0,"M",0.0490753487590123
"20130606","HCC827","E02","D","20130606_HCC827_E02_D","No",0,"h","control",0,"M",0.054720392793739
"20130606","HCC827","E02","E","20130606_HCC827_E02_E","No",0,"h","control",0,"M",0.0488128079359881
"20130606","HCC827","E02","F","20130606_HCC827_E02_F","No",0,"h","control",0,"M",0.0559663499187929
"20130606","HCC827","E02","G","20130606_HCC827_E02_G","No",0,"h","control",0,"M",0.048497542853098
"20130606","HCC827","E02","H","20130606_HCC827_E02_H","No",0,"h","control",0,"M",0.0359057665767231
"20130606","HCC827","E03","A","20130606_HCC827_E03_A","No",0,"h","control",0,"M",0.0356100627427783
"20130606","HCC827","E03","B","20130606_HCC827_E03_B","No",0,"h","control",0,"M",0.034676074547693
"20130606","HCC827","E03","C","20130606_HCC827_E03_C","No",0,"h","control",0,"M",0.0459910874616044
